,latitude,longitude,item_number
53076,30.0384226,-89.97652870000002,b2876120
53078,30.0384226,-89.97652870000002,b2876120
53080,29.956303,-90.0675878,b2914720
53087,29.9570331,-90.06707469999999,b3014720
53093,29.9570331,-90.06707469999999,b3014720
53099,29.9570331,-90.06707469999999,b3014720
53105,29.9570331,-90.06707469999999,b3014720
53111,29.9570331,-90.06707469999999,b3014720
53117,29.9545438,-90.07038829999999,b3054820
53166,29.968656,-90.10407510000002,b3104420
53170,29.968656,-90.10407510000002,b3104420
53195,29.9570855,-90.0669387,b3173220
53207,29.9570855,-90.0669387,b3173220
53219,29.9570855,-90.0669387,b3173220
53231,29.98236899999999,-90.0638548,b3185220
53232,29.9783268,-90.06352199999999,b3185620
53234,29.9783268,-90.06352199999999,b3185620
53236,29.9531676,-90.0673047,b3220320
53303,29.9739475,-90.1004717,b3391220
53353,29.954651,-90.07052999999999,b3473620
53357,29.954651,-90.07052999999999,b3473620
53361,29.954651,-90.07052999999999,b3473620
53365,29.9789571,-90.0823979,b3522520
53371,29.9537072,-90.0700564,b3590920
53373,30.0127145,-90.0590313,b3598420
53374,29.9667251,-90.0629751,b3688920
53376,29.9667251,-90.0629751,b3688920
53414,29.9772105,-90.0478389,b3846620
53415,29.9693106,-90.0506365,b3864120
53417,29.9693106,-90.0506365,b3864120
53447,29.9538219,-90.0735569,c0067120
53459,29.98689479999999,-90.0630095,c0103520
53461,29.98689479999999,-90.0630095,c0103520
53478,29.944205,-90.08645,c0163820
53481,29.9520367,-90.0703336,c0164520
53482,30.0010292,-90.04782089999999,c0181120
53483,29.9747676,-90.0548833,c0203220
53484,29.95586,-90.0810115,c0256920
53485,29.9581138,-90.0677973,c0261620
53495,29.9700149,-90.0823959,c0464620
53497,29.9700149,-90.0823959,c0464620
53499,29.97068,-90.0774013,c0495520
53503,29.97068,-90.0774013,c0495520
53507,29.97068,-90.0774013,c0495520
53511,29.97068,-90.0774013,c0495520
53538,29.96302439999999,-90.1208733,c0586220
53543,29.96302439999999,-90.1208733,c0586220
53548,29.96302439999999,-90.1208733,c0586220
53553,30.0233523,-90.0616853,c0629220
53554,29.9508856,-90.0687461,c0652820
53557,29.9297888,-90.0700675,c0748220
53558,29.9576267,-90.06796349999999,c0769420
53560,29.9576267,-90.06796349999999,c0769420
53566,29.9538711,-90.0698991,c0794120
53568,29.9538711,-90.0698991,c0794120
53570,29.9666288,-90.0644994,c0802520
53619,29.9537971,-90.0731812,c0921320
53628,29.9374868,-90.1264834,c0944420
53632,29.969236,-90.0638336,c0971920
53633,29.9597327,-90.0692019,c0975820
53653,30.0262765,-90.0528019,c1056820
53654,29.957991,-90.072545,c1108220
53658,29.957991,-90.072545,c1108220
53662,29.957991,-90.072545,c1108220
53666,29.957991,-90.072545,c1108220
53671,29.9670455,-90.0426806,c1198920
53672,29.9526427,-90.107655,c1213520
53675,29.9526427,-90.107655,c1213520
53678,29.9526427,-90.107655,c1213520
53681,29.963661,-90.0672383,c1219920
53690,29.9440391,-90.03984500000001,c1225520
53694,29.9440391,-90.03984500000001,c1225520
53698,29.9440391,-90.03984500000001,c1225520
53702,29.9440391,-90.03984500000001,c1225520
53706,29.9686455,-90.1040594,c1238320
53712,29.9201338,-89.98310889999999,c1324120
53796,29.9684843,-90.0840786,c1479320
53805,29.9684843,-90.0840786,c1479320
53814,29.9684843,-90.0840786,c1479320
53823,29.9684843,-90.0840786,c1479320
53832,29.9684843,-90.0840786,c1479320
53841,29.9684843,-90.0840786,c1479320
53850,29.9545765,-90.1025138,c1504020
53860,29.9545765,-90.1025138,c1504020
53870,29.9545765,-90.1025138,c1504020
53880,29.9545765,-90.1025138,c1504020
53890,29.9545765,-90.1025138,c1504020
53900,29.9545765,-90.1025138,c1504020
53910,29.9545765,-90.1025138,c1504020
53920,29.9545765,-90.1025138,c1504020
53930,29.9545765,-90.1025138,c1504020
53940,29.9545765,-90.1025138,c1504020
53950,30.0115702,-90.0095453,c1506020
53953,30.0115702,-90.0095453,c1506020
53956,30.0115702,-90.0095453,c1506020
53959,29.9429823,-90.0399151,c1511520
54139,29.9429823,-90.0399151,c1511520
54319,29.9429823,-90.0399151,c1511520
54499,29.9429823,-90.0399151,c1511520
54679,29.9429823,-90.0399151,c1511520
54862,29.9674223,-90.0440874,c1588020
54864,29.9674223,-90.0440874,c1588020
54866,29.9258421,-90.0710702,c1624920
54867,29.980489,-90.06139089999999,c1630120
54869,29.980489,-90.06139089999999,c1630120
54871,29.981285,-90.0633571,c1632220
54873,29.981285,-90.0633571,c1632220
54875,29.968656,-90.10407510000002,c1801120
54877,29.968656,-90.10407510000002,c1801120
54880,29.977263,-90.0972929,c1841120
54882,29.977263,-90.0972929,c1841120
54884,29.956465,-90.066371,c1902120
54888,29.976475,-90.094688,c1925220
54900,29.976475,-90.094688,c1925220
54912,29.976475,-90.094688,c1925220
54924,30.0408592,-89.919191,c1926320
54925,29.9540376,-90.06841930000002,c2001420
54932,29.9681044,-90.06914119999999,c2079220
54936,29.9896982,-90.1081183,c2156520
54950,29.9896982,-90.1081183,c2156520
54964,29.9896982,-90.1081183,c2156520
54978,29.9896982,-90.1081183,c2156520
54992,29.9896982,-90.1081183,c2156520
55006,29.9896982,-90.1081183,c2156520
55020,29.9896982,-90.1081183,c2156520
55034,29.9896982,-90.1081183,c2156520
55048,29.9896982,-90.1081183,c2156520
55062,29.9896982,-90.1081183,c2156520
55076,29.9896982,-90.1081183,c2156520
55090,29.9896982,-90.1081183,c2156520
55104,29.9896982,-90.1081183,c2156520
55118,29.9896982,-90.1081183,c2156520
55132,29.9633128,-90.1232478,c2158620
55133,29.9265224,-90.09579,c2166720
55135,29.9265224,-90.09579,c2166720
55137,29.9260834,-90.1023892,c2170120
55152,29.9260834,-90.1023892,c2170120
55167,29.9260834,-90.1023892,c2170120
55182,29.9260834,-90.1023892,c2170120
55197,29.9260834,-90.1023892,c2170120
55212,29.9260834,-90.1023892,c2170120
55227,29.9260834,-90.1023892,c2170120
55242,29.9260834,-90.1023892,c2170120
55257,29.9260834,-90.1023892,c2170120
55272,29.9260834,-90.1023892,c2170120
55287,29.9260834,-90.1023892,c2170120
55302,29.9260834,-90.1023892,c2170120
55366,29.9916333,-90.1105357,c2205020
55368,29.9916333,-90.1105357,c2205020
55370,29.944222,-90.0913077,c2274820
55371,29.9663872,-90.0445774,c2279120
55372,29.9660223,-90.0372566,c2282420
55401,29.9533675,-90.0687865,c2358720
55427,29.9446261,-90.0899506,c2543320
55429,29.9502065,-90.0993053,c2562320
55430,29.9295337,-90.011276,c2593220
55451,29.9564673,-90.0632543,c2655220
55452,29.93107539999999,-90.02754019999999,c2705820
55454,29.93107539999999,-90.02754019999999,c2705820
55458,29.927856,-90.091531,c2768420
55462,29.957396,-90.0638538,c2771520
55464,29.957396,-90.0638538,c2771520
55466,29.962082,-90.02080590000001,c2823320
55468,29.9853016,-90.0701447,c2941920
55470,29.9853016,-90.0701447,c2941920
55474,29.9332682,-90.0436235,c3045220
55476,29.9332682,-90.0436235,c3045220
55479,29.9830342,-90.0376839,c3091720
55481,29.9534613,-90.06717689999999,c3130120
55483,29.9534613,-90.06717689999999,c3130120
55485,29.9704547,-90.06078889999999,c3215120
55486,30.02138029999999,-89.9595932,c3304120
55489,30.02138029999999,-89.9595932,c3304120
55492,30.02138029999999,-89.9595932,c3304120
55504,30.046013,-89.98231419999999,c3411220
55507,29.968469,-90.1197619,c3444420
55511,29.9435888,-90.07051609999999,c3447920
55512,30.0056611,-90.03804939999999,c3486520
55516,30.0056611,-90.03804939999999,c3486520
55520,30.0056611,-90.03804939999999,c3486520
55524,30.0056611,-90.03804939999999,c3486520
55528,30.0212488,-90.0227379,c3503520
55530,30.0212488,-90.0227379,c3503520
55952,30.0448729,-89.9781045,c3801820
55954,30.0448729,-89.9781045,c3801820
55956,29.9812956,-90.0649416,c3807420
55976,29.9812956,-90.0649416,c3807420
55996,29.9812956,-90.0649416,c3807420
56056,29.969236,-90.0638336,d0082520
56057,29.9862696,-90.05682379999999,d0086120
56058,29.9773096,-90.0770014,d0109220
56062,29.9891401,-90.0869755,d0137420
56093,29.9626893,-90.1142793,d0243320
56095,29.9626893,-90.1142793,d0243320
56105,29.9535495,-90.0754216,d0300620
56107,29.9535495,-90.0754216,d0300620
56122,29.9903266,-90.0475495,d0407420
56148,29.9721123,-90.0815481,d0549520
56196,29.9721123,-90.0815481,d0549520
56212,29.9721123,-90.0815481,d0549520
56260,29.9721123,-90.0815481,d0549520
56276,29.9721123,-90.0815481,d0549520
56324,29.9721123,-90.0815481,d0549520
56340,29.9721123,-90.0815481,d0549520
56388,29.9721123,-90.0815481,d0549520
56404,29.9397719,-90.1038137,d0591320
56405,29.9996918,-90.05911239999999,d0650420
56411,29.9996918,-90.05911239999999,d0650420
56417,29.9996918,-90.05911239999999,d0650420
56423,29.9996918,-90.05911239999999,d0650420
56429,29.9996918,-90.05911239999999,d0650420
56435,29.9996918,-90.05911239999999,d0650420
56441,29.9680015,-90.1181456,d0667820
56443,29.9680015,-90.1181456,d0667820
56445,30.027746,-89.9932603,d0800520
56447,30.027746,-89.9932603,d0800520
56449,29.9812956,-90.0649416,d0850720
56450,29.9421682,-90.1096296,d0882220
56462,29.9421682,-90.1096296,d0882220
56474,29.9421682,-90.1096296,d0882220
56486,30.0477893,-89.9794857,d0882420
56487,29.941194,-90.102456,d0888720
56488,29.9669303,-90.1282011,d0898820
56490,29.9669303,-90.1282011,d0898820
56504,29.9634412,-90.0202493,d0956420
56505,29.9841854,-90.04444500000001,d1037420
56506,29.9863902,-90.039433,d1048020
56510,29.9672014,-90.1197974,d1055720
56564,29.9672014,-90.1197974,d1055720
56600,29.9672014,-90.1197974,d1055720
56618,29.9672014,-90.1197974,d1055720
56654,29.9672014,-90.1197974,d1055720
56672,29.9672014,-90.1197974,d1055720
56708,29.9672014,-90.1197974,d1055720
56726,29.9672014,-90.1197974,d1055720
56762,29.9672014,-90.1197974,d1055720
56780,29.9672014,-90.1197974,d1055720
56816,29.9672014,-90.1197974,d1055720
56834,29.9403331,-90.03277969999999,d1084920
56836,29.9403331,-90.03277969999999,d1084920
56838,29.9515905,-90.1252459,d1091120
56841,29.9515905,-90.1252459,d1091120
56847,30.030793,-89.9857359,d1101120
56907,30.030793,-89.9857359,d1101120
56937,30.030793,-89.9857359,d1101120
56952,30.030793,-89.9857359,d1101120
56982,30.030793,-89.9857359,d1101120
56997,30.030793,-89.9857359,d1101120
57027,30.030793,-89.9857359,d1101120
57042,30.030793,-89.9857359,d1101120
57072,29.9534715,-90.07007109999999,d1103620
57073,29.9330889,-90.0906103,d1142020
57076,29.9330889,-90.0906103,d1142020
57079,29.9330889,-90.0906103,d1142020
57082,29.9668439,-90.0857374,d1149620
57088,29.9668439,-90.0857374,d1149620
57094,29.9668439,-90.0857374,d1149620
57100,29.9668439,-90.0857374,d1149620
57106,29.9668439,-90.0857374,d1149620
57112,29.9668439,-90.0857374,d1149620
57118,29.942684,-90.0971667,d1162520
57133,29.942684,-90.0971667,d1162520
57148,29.942684,-90.0971667,d1162520
57163,29.942684,-90.0971667,d1162520
57178,29.942684,-90.0971667,d1162520
57193,29.942684,-90.0971667,d1162520
57208,29.942684,-90.0971667,d1162520
57223,29.942684,-90.0971667,d1162520
57238,29.942684,-90.0971667,d1162520
57253,29.942684,-90.0971667,d1162520
57268,29.942684,-90.0971667,d1162520
57283,29.942684,-90.0971667,d1162520
57298,29.942684,-90.0971667,d1162520
57313,29.942684,-90.0971667,d1162520
57328,29.942684,-90.0971667,d1162520
57343,29.9557658,-90.131966,d1163820
57345,29.9557658,-90.131966,d1163820
57347,29.9461184,-90.1003848,d1197120
57348,29.9488173,-90.1014815,d1208020
57390,29.9488173,-90.1014815,d1208020
57799,29.9723295,-90.0865253,d1403220
57800,29.9372692,-90.1175598,d1406220
57812,30.0234126,-89.9594294,d1448520
57820,29.99515199999999,-90.07997,d1455620
57836,29.99515199999999,-90.07997,d1455620
57852,29.99515199999999,-90.07997,d1455620
57868,29.99515199999999,-90.07997,d1455620
57913,29.9476373,-90.0725236,d1606420
57917,29.9079495,-89.99703889999999,d1644820
57918,30.0462227,-89.981906,d1649820
57921,30.0462227,-89.981906,d1649820
57924,30.0462227,-89.981906,d1649820
57927,29.9688071,-90.122664,d1660120
57931,30.0514447,-89.9632334,d1688720
57933,30.0514447,-89.9632334,d1688720
57935,29.9437456,-90.0899574,d1751220
57942,30.0056611,-90.03804939999999,d1785820
57944,29.9662251,-90.03274359999999,d1786220
57945,29.9629625,-90.01933110000002,d1790820
57947,29.9629625,-90.01933110000002,d1790820
57949,30.0469031,-89.9301541,d1801120
57953,29.9753439,-90.0900366,d1809520
57957,29.9310765,-90.0338323,d1813520
57997,29.9310765,-90.0338323,d1813520
58017,29.9310765,-90.0338323,d1813520
58037,29.9310765,-90.0338323,d1813520
58077,29.9310765,-90.0338323,d1813520
58097,29.9310765,-90.0338323,d1813520
58117,29.9310765,-90.0338323,d1813520
58424,30.0007993,-90.0578634,d1894820
58434,30.0007993,-90.0578634,d1894820
58444,30.0007993,-90.0578634,d1894820
58454,30.0007993,-90.0578634,d1894820
58464,30.0007993,-90.0578634,d1894820
58474,30.0007993,-90.0578634,d1894820
58484,29.923835,-90.0798793,d2014420
58485,29.9046247,-89.9916922,d2078620
58488,29.9046247,-89.9916922,d2078620
58491,29.9046247,-89.9916922,d2078620
58494,29.9711909,-90.0799386,d2177720
58498,29.9317445,-90.0035413,d2178620
58500,29.9317445,-90.0035413,d2178620
58502,29.9447313,-90.0369333,d2192220
58518,30.0191696,-90.02147029999999,d2200420
58524,30.0191696,-90.02147029999999,d2200420
58530,30.0191696,-90.02147029999999,d2200420
58536,30.0191696,-90.02147029999999,d2200420
58571,29.9622082,-90.1247648,d2252620
58574,29.9622082,-90.1247648,d2252620
58580,29.9815153,-90.061414,d2256420
58581,29.9687986,-90.1036942,d2264820
58587,29.9687986,-90.1036942,d2264820
58593,29.9687986,-90.1036942,d2264820
58599,29.9687986,-90.1036942,d2264820
58605,29.9687986,-90.1036942,d2264820
58611,29.9687986,-90.1036942,d2264820
58617,29.9335396,-90.1004007,d2293120
58620,29.9335396,-90.1004007,d2293120
58623,29.9335396,-90.1004007,d2293120
58626,29.9514858,-90.1013574,d2335920
58632,29.9159065,-90.1150655,d2485420
58633,29.9927304,-90.1071561,d2526320
58634,29.9582089,-90.070573,d2539720
58635,29.9328655,-90.0958883,d2540420
58637,30.0319198,-90.0263281,d2615820
58639,30.0319198,-90.0263281,d2615820
58641,29.968008,-90.1140272,d2660920
58647,29.9762283,-90.1128132,d2710520
58667,29.9762283,-90.1128132,d2710520
58672,29.9879387,-90.072917,d2742820
58673,29.9812956,-90.0649416,d2792220
58674,29.9438335,-90.133905,d2794320
58690,29.92076369999999,-90.1159257,d2869820
58692,29.92076369999999,-90.1159257,d2869820
58706,29.930204,-90.0192769,d2889720
58712,29.930204,-90.0192769,d2889720
58718,29.930204,-90.0192769,d2889720
58724,29.930204,-90.0192769,d2889720
58730,29.9647395,-90.0687916,d2892020
58731,30.0038098,-90.0375025,d2902420
58740,30.0038098,-90.0375025,d2902420
58749,30.0038098,-90.0375025,d2902420
58758,30.0038098,-90.0375025,d2902420
58972,29.92585,-90.0218264,d2968620
58980,29.92585,-90.0218264,d2968620
58988,29.92585,-90.0218264,d2968620
58996,29.92585,-90.0218264,d2968620
59004,29.9434679,-90.0840398,d3010220
59005,30.0280555,-89.9940736,d3091620
59006,29.9426645,-90.0866104,d3102820
59007,29.9277026,-90.0700866,d3120620
59009,29.9277026,-90.0700866,d3120620
59011,29.965534,-90.0680695,d3220020
59012,29.9319155,-90.0188986,d3251420
59013,29.9532992,-90.0721085,d3265420
59017,29.9730924,-90.0563961,d3269520
59036,30.0212488,-90.0227379,d3275120
59066,29.9686455,-90.1040594,d3378820
59068,29.9686455,-90.1040594,d3378820
59073,29.9708988,-90.06451930000001,d3449320
59075,29.9685118,-90.1195346,d3470720
59156,29.9388781,-90.1017822,d3472120
59172,29.9469798,-90.1187972,e0058220
59175,29.9469798,-90.1187972,e0058220
59178,29.9469798,-90.1187972,e0058220
59181,29.940385,-90.077601,e0070420
59187,29.940385,-90.077601,e0070420
59193,29.940385,-90.077601,e0070420
59199,29.940385,-90.077601,e0070420
59205,29.940385,-90.077601,e0070420
59211,29.940385,-90.077601,e0070420
59217,29.969248,-90.1032476,e0085720
59221,29.969248,-90.1032476,e0085720
59225,29.969248,-90.1032476,e0085720
59229,29.969248,-90.1032476,e0085720
59233,29.9517074,-90.0801852,e0101220
59235,29.9517074,-90.0801852,e0101220
59237,29.9623796,-90.1200849,e0107720
59238,29.9443838,-90.0906446,e0122820
59239,29.9648352,-90.0314001,e0133120
59249,29.964229,-90.0086893,e0338820
59251,30.005526,-90.03670029999999,e0340320
59287,30.0319899,-89.9912928,e0414020
59299,30.0319899,-89.9912928,e0414020
59305,29.9355721,-90.0882232,e0458720
59306,29.9166099,-89.9283047,e0549620
59308,29.9166099,-89.9283047,e0549620
59310,29.9436091,-90.0823526,e0565020
59311,29.9621133,-90.0579654,e0662120
59315,30.0341166,-89.98964869999999,e0736120
59316,29.9691734,-90.1203364,e0739620
59324,29.9691734,-90.1203364,e0739620
59332,29.9192984,-90.02186429999999,e0842420
59342,29.969961,-90.1067914,e0913520
59348,29.969961,-90.1067914,e0913520
59354,29.969961,-90.1067914,e0913520
59360,29.969961,-90.1067914,e0913520
59366,29.969961,-90.1067914,e0913520
59372,29.969961,-90.1067914,e0913520
59397,29.9553814,-90.06683029999999,e0951020
59403,29.9553814,-90.06683029999999,e0951020
59409,29.9553814,-90.06683029999999,e0951020
59415,29.9580473,-90.1094562,e1004620
59416,29.9397719,-90.1038137,e1023920
59417,29.8998014,-89.9996904,e1143520
59425,29.8998014,-89.9996904,e1143520
59436,29.9392766,-90.0997044,e1222120
59438,30.0710478,-89.94376899999999,e1285920
59440,30.0710478,-89.94376899999999,e1285920
59475,29.9328586,-90.0424493,e1318120
59491,29.9328586,-90.0424493,e1318120
59728,29.969248,-90.1032476,e1427420
59734,29.969248,-90.1032476,e1427420
59740,29.9387197,-90.0250633,e1432920
59741,29.9681373,-90.0629301,e1433520
59742,29.944603,-90.091353,e1483620
59743,29.962082,-90.02080590000001,e1484720
59749,29.962082,-90.02080590000001,e1484720
59755,29.962082,-90.02080590000001,e1484720
59761,29.962082,-90.02080590000001,e1484720
59767,29.962082,-90.02080590000001,e1484720
59773,29.962082,-90.02080590000001,e1484720
59779,29.9666269,-90.0778771,e1486020
59781,29.9666269,-90.0778771,e1486020
59783,29.9442001,-90.0911717,e1543920
59796,29.973154,-90.1223925,e1568120
59800,29.9465536,-90.0914511,e1605020
59808,29.9465536,-90.0914511,e1605020
59816,29.9465536,-90.0914511,e1605020
59824,29.9465536,-90.0914511,e1605020
59889,29.9708988,-90.06451930000001,e1715920
59895,29.9708988,-90.06451930000001,e1715920
59901,29.9708988,-90.06451930000001,e1715920
59907,29.9708988,-90.06451930000001,e1715920
59983,29.96969829999999,-90.0332932,e1827520
59985,29.96969829999999,-90.0332932,e1827520
59987,29.9431056,-90.0422594,e1830320
59993,29.9431056,-90.0422594,e1830320
